typeid,numberchanges,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T10:13:00.4763913+02:00,0,00:00:23.7922609,0Win:vsWindowTypeDocument HiwiController.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T10:13:24.4360964+02:00,0,00:00:02.6890644,0Win:vsWindowTypeDocument HiwiController.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T10:13:24.4360964+02:00,0,00:00:02.6900668,0Win:vsWindowTypeDocument HiwiController.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",11,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T10:13:27.8451986+02:00,0,00:00:02.0854536,0Win:vsWindowTypeDocument HiwiController.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",11,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T10:13:27.8462275+02:00,0,00:00:02.0844247,0Win:vsWindowTypeDocument HiwiController.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T10:13:30.3128957+02:00,0,00:00:05.8241130,0Win:vsWindowTypeDocument HiwiController.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T10:13:30.3128957+02:00,0,00:00:05.8250894,0Win:vsWindowTypeDocument HiwiController.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T10:13:36.1409931+02:00,0,00:00:08.1631095,0Win:vsWindowTypeDocument HiwiController.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T10:13:36.1420264+02:00,0,00:00:08.1630785,0Win:vsWindowTypeDocument HiwiController.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T10:13:44.3151322+02:00,0,00:00:03.3462893,0Win:vsWindowTypeDocument HiwiController.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T10:13:44.3161346+02:00,0,00:00:03.3452869,0Win:vsWindowTypeDocument HiwiController.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T10:13:49.7527391+02:00,0,00:09:21.0371761,0Win:vsWindowTypeDocument HiwiController.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T10:13:49.7537412+02:00,0,00:09:21.0361740,0Win:vsWindowTypeDocument HiwiController.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T10:23:10.9709841+02:00,0,00:00:05.6732360,0Win:vsWindowTypeDocument Startup.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T10:23:10.9709841+02:00,0,00:00:05.6732360,0Win:vsWindowTypeDocument Startup.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T10:23:16.8106026+02:00,0,00:00:03.0499790,0Win:vsWindowTypeDocument Startup.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T10:23:16.8106026+02:00,0,00:00:03.0489763,0Win:vsWindowTypeDocument Startup.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T10:23:20.0604426+02:00,0,00:00:02.6213016,0Win:vsWindowTypeDocument Startup.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T10:23:20.0604426+02:00,0,00:00:02.6223037,0Win:vsWindowTypeDocument Startup.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T10:23:22.688762+02:00,0,00:00:02.3937076,0Win:vsWindowTypeDocument Startup.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T10:23:22.688762+02:00,0,00:00:02.3937076,0Win:vsWindowTypeDocument Startup.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T10:23:25.0934987+02:00,0,00:00:05.8776394,0Win:vsWindowTypeDocument Startup.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T10:23:25.0934987+02:00,0,00:00:05.8786421,0Win:vsWindowTypeDocument Startup.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T10:23:57.588264+02:00,0,00:02:18.7827401,0Win:vsWindowTypeDocument Startup.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T10:23:57.588264+02:00,0,00:02:18.7837434,0Win:vsWindowTypeDocument Startup.cs
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:04:46.3765898+02:00,0,00:00:03.6769803,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:04:46.3765898+02:00,0,00:00:03.6769803,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:04:50.0916834+02:00,0,00:00:06.1376829,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:04:50.0916834+02:00,0,00:00:06.1376829,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:04:56.2474142+02:00,0,00:00:02.0440425,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:04:56.2474142+02:00,0,00:00:02.0440425,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:04:58.383749+02:00,0,00:00:39.5564805,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:04:58.3847519+02:00,0,00:00:39.5554776,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",11,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:05:38.5938379+02:00,0,00:00:02.1069121,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",11,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:05:38.5948412+02:00,0,00:00:02.1068851,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:05:42.7569279+02:00,0,00:00:02.1744448,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:05:42.7569279+02:00,0,00:00:02.1754466,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:05:45.0602393+02:00,0,00:00:02.1942856,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",10,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:05:45.0602393+02:00,0,00:00:02.1952880,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:05:47.9756554+02:00,0,00:00:03.6881289,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:05:47.9756554+02:00,0,00:00:03.6891316,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:05:53.3418431+02:00,0,00:00:07.3353803,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:05:53.3418431+02:00,0,00:00:07.3364122,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",12,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:06:00.6872486+02:00,0,00:00:02.2935586,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",12,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:06:00.688251+02:00,0,00:00:02.2935296,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:06:03.1871403+02:00,0,00:00:59.7206129,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:06:03.1881427+02:00,0,00:00:59.7196105,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:07:03.1102755+02:00,0,00:00:03.8579705,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:07:03.1112785+02:00,0,00:00:03.8569675,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:07:06.9692492+02:00,0,00:00:02.9708637,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",6,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:07:06.9692492+02:00,0,00:00:02.9718664,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",14,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:07:10.0263424+02:00,0,00:00:02.1818779,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",14,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:07:10.0263424+02:00,0,00:00:02.1828525,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:07:12.4540796+02:00,0,00:00:02.5005525,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:07:12.4540796+02:00,0,00:00:02.5005525,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:07:15.2075554+02:00,0,00:00:06.5029576,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:07:15.2075554+02:00,0,00:00:06.5039349,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:07:26.2058742+02:00,0,00:00:09.2534753,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:07:26.2068763+02:00,0,00:00:09.2524732,0Win:vsWindowTypeDocument topnav.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:07:36.7239436+02:00,0,00:00:03.9864347,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:07:36.7239436+02:00,0,00:00:03.9854206,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:07:40.9526417+02:00,0,00:00:04.0031415,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:07:40.9536192+02:00,0,00:00:04.0031570,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:07:45.2210138+02:00,0,00:00:03.7348410,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:07:45.2220165+02:00,0,00:00:03.7358428,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:07:53.9605525+02:00,0,00:00:20.4959875,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:07:53.9605525+02:00,0,00:00:20.4969901,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:08:14.7034152+02:00,0,00:00:10.2502926,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:08:14.7044503+02:00,0,00:00:10.2502595,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:08:25.9579578+02:00,0,00:00:30.2528672,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:08:25.9589604+02:00,0,00:00:30.2528669,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:08:56.2338851+02:00,0,00:00:02.3225842,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:08:56.2338851+02:00,0,00:00:02.3235866,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:09:01.8867191+02:00,0,00:00:08.0720677,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:09:01.8877221+02:00,0,00:00:08.0710647,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:09:10.2038572+02:00,0,00:00:02.0062334,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:09:10.2048902+02:00,0,00:00:02.0062025,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:09:13.7036796+02:00,0,00:00:04.2565895,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:09:13.7036796+02:00,0,00:00:04.2585980,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:09:19.4567229+02:00,0,00:00:12.7502434,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:09:19.457725+02:00,0,00:00:12.7502436,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:09:32.4542751+02:00,0,00:00:09.5025359,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",3,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:09:32.4552781+02:00,0,00:00:09.5035380,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:09:59.0958244+02:00,0,00:00:02.2510691,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",4,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:09:59.0967996+02:00,0,00:00:02.2510963,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:10:03.4555972+02:00,0,00:00:15.2551879,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:10:03.4565999+02:00,0,00:00:15.2618774,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:10:23.7053214+02:00,0,00:00:49.4982047,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:10:23.7073267+02:00,0,00:00:49.4961994,0Win:vsWindowTypeDocument Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:12:19.387522+02:00,0,00:00:04.4469591,0Win:vsWindowTypeDocument app.js
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:12:19.3885247+02:00,0,00:00:04.4469319,0Win:vsWindowTypeDocument app.js
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:12:26.6437219+02:00,0,00:00:02.1464403,0Win:vsWindowTypeDocument app.js
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:12:26.644724+02:00,0,00:00:02.1464350,0Win:vsWindowTypeDocument app.js
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:12:28.9053638+02:00,0,00:00:10.7451398,0Win:vsWindowTypeDocument app.js
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",8,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:12:28.9063662+02:00,0,00:00:10.7451397,0Win:vsWindowTypeDocument app.js
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",11,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:12:40.1212128+02:00,0,00:00:02.0696524,0Win:vsWindowTypeDocument app.js
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",11,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:12:40.1222163+02:00,0,00:00:02.0686489,0Win:vsWindowTypeDocument app.js
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:12:45.7106106+02:00,0,00:00:12.2385201,0Win:vsWindowTypeSolutionExplorer Solution Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",2,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:12:45.7115829+02:00,0,00:00:12.2385493,0Win:vsWindowTypeSolutionExplorer Solution Explorer
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:12:58.2509684+02:00,0,00:00:03.7749573,0Win:vsWindowTypeDocument hiwi_list.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",5,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:12:58.2509684+02:00,0,00:00:03.7749573,0Win:vsWindowTypeDocument hiwi_list.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:13:02.2586896+02:00,0,00:00:06.1276229,0Win:vsWindowTypeDocument hiwi_list.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",7,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:13:02.2586896+02:00,0,00:00:06.1276229,0Win:vsWindowTypeDocument hiwi_list.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:13:09.6415921+02:00,0,00:00:06.8208379,0Win:vsWindowTypeDocument hiwi_list.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,1de5de9f-3a00-4e18-8a75-fdc672b6e6b8,0.1010-Default,2016-07-08T12:13:09.6415921+02:00,0,00:00:06.8208379,0Win:vsWindowTypeDocument hiwi_list.html
"KaVE.Commons.Model.Events.VisualStudio.EditEvent, KaVE.Commons",9,21767836-fa6e-4ebf-92d1-20633acfed61,0.1010-Default,2016-07-08T12:13:16.4674164+02:00,0,00:00:02.2228738,0Win:vsWindowTypeDocument hiwi_list.html
