typeid,mode,reason,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow,activedocument
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:52:43.9317459+02:00,0,00:00:18.3446797,0Win:vsWindowTypeDocument SvgTextBaseTranslator.cs,0Doc:CSharp \System.Svg.Render.EPL\SvgTextBaseTranslator.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",0,dbgEventReasonStopDebugging,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:02.2774084+02:00,0,00:00:00,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:04.1963482+02:00,0,00:00:00.5613131,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:04.7586991+02:00,0,00:00:05.3133589,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:10.072058+02:00,0,00:00:00.0910286,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:10.1630866+02:00,0,00:00:01.9363742,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:12.0994608+02:00,0,00:00:00.0569659,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:12.1564267+02:00,0,00:00:00.2963054,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:12.4537333+02:00,0,00:00:00.0610330,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:12.5147663+02:00,0,00:00:00.3413656,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:12.8561319+02:00,0,00:00:00.0504590,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:12.9065909+02:00,0,00:00:00.3433207,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:13.2509221+02:00,0,00:00:00.0694315,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:13.3283941+02:00,0,00:00:00.2194241,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:13.5478182+02:00,0,00:00:00.0740086,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:13.6218268+02:00,0,00:00:01.1657621,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:14.7875889+02:00,0,00:00:00.0608077,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:14.8483966+02:00,0,00:00:00.3547001,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:15.2030967+02:00,0,00:00:00.0878728,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:15.2919734+02:00,0,00:00:01.3816013,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:16.6745477+02:00,0,00:00:00.0490233,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:16.723571+02:00,0,00:00:02.8805954,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:19.605139+02:00,0,00:00:00.0549997,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:19.6601387+02:00,0,00:00:01.0749541,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:20.7360606+02:00,0,00:00:00.0577027,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:20.7942632+02:00,0,00:00:00.9930871,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:21.7873503+02:00,0,00:00:00.0559729,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:21.8433232+02:00,0,00:00:01.0618089,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:22.9061044+02:00,0,00:00:00.0591927,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:22.9652971+02:00,0,00:00:01.3206468,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:24.2859439+02:00,0,00:00:00.0479999,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:24.3339438+02:00,0,00:00:01.5481775,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:25.8821213+02:00,0,00:00:00.0549699,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:25.9380963+02:00,0,00:00:00.9229967,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:26.8620635+02:00,0,00:00:00.0540315,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:26.9170923+02:00,0,00:00:00.8556207,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:27.772713+02:00,0,00:00:00.0565564,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:27.8292694+02:00,0,00:00:09.1359760,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:36.9652454+02:00,0,00:00:00.0929997,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:37.0582451+02:00,0,00:00:00.4750247,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:37.5332698+02:00,0,00:00:00.0479182,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:37.5821859+02:00,0,00:00:00.1653180,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:37.7475039+02:00,0,00:00:00.0769997,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:37.8245036+02:00,0,00:00:00.1385770,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:37.9630806+02:00,0,00:00:00.0519712,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:38.0150518+02:00,0,00:00:00.3560239,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:38.3710757+02:00,0,00:00:00.0759706,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:38.4470463+02:00,0,00:00:00.2165817,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:38.6646382+02:00,0,00:00:00.0600157,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:38.7246539+02:00,0,00:00:00.1632475,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:38.8889005+02:00,0,00:00:00.0709939,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:38.9608787+02:00,0,00:00:00.1831774,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:39.1440561+02:00,0,00:00:00.0639728,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:39.2080289+02:00,0,00:00:00.1606136,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:39.3686425+02:00,0,00:00:00.1054142,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:39.4750452+02:00,0,00:00:00.2632455,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:39.7382907+02:00,0,00:00:00.1469401,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:39.8852308+02:00,0,00:00:00.3471899,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:40.2324207+02:00,0,00:00:00.0696803,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:40.302101+02:00,0,00:00:00.6465300,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:40.948631+02:00,0,00:00:00.0609003,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:41.0100313+02:00,0,00:00:05.0367269,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:46.0467582+02:00,0,00:00:00.0720281,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:46.119786+02:00,0,00:00:00.9773491,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:47.0971351+02:00,0,00:00:00.0529718,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:47.1501069+02:00,0,00:00:00.4128943,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:47.5630012+02:00,0,00:00:00.0553855,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:47.6193629+02:00,0,00:00:00.3297615,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:47.9491244+02:00,0,00:00:00.0536556,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:48.00278+02:00,0,00:00:00.3586360,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:48.3623883+02:00,0,00:00:00.0477911,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:48.4101794+02:00,0,00:00:02.9343490,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:51.3445284+02:00,0,00:00:00.0578322,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:51.4023606+02:00,0,00:00:00.3561868,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonGo,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:51.7595473+02:00,0,00:00:00.1109999,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonBreakpoint,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:51.8705472+02:00,0,00:00:06.4904959,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",1,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:58.3610431+02:00,0,00:00:00.0679042,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
"KaVE.Commons.Model.Events.VisualStudio.DebuggerEvent, KaVE.Commons",2,dbgEventReasonStep,083c67aa-3e7d-4d78-8286-e28a85d6e1cc,0.1004-Default,2016-05-09T13:53:58.4289473+02:00,0,00:00:01.9877976,0Win:vsWindowTypeDocument RendererBase.cs,0Doc:CSharp \System.Svg.Render\RendererBase.cs
