typeid,target,location,navtype,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow,activedocument
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.String, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Group, EasyContracts2].Name()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:49:23.4093566+02:00,3,,0Win:vsWindowTypeDocument Group.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Group.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Group, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:49:23.6539455+02:00,3,,0Win:vsWindowTypeDocument Group.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Group.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:49:25.9560731+02:00,3,,0Win:vsWindowTypeDocument Group.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Group.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Group, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:49:26.007866+02:00,3,,0Win:vsWindowTypeDocument Group.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Group.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:49:28.1439408+02:00,3,,0Win:vsWindowTypeDocument Group.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Group.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Group, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:49:28.3417162+02:00,3,,0Win:vsWindowTypeDocument Group.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Group.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",2,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:50:12.0972941+02:00,1,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:50:35.5220518+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",2,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:28.889713+02:00,1,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:35.6443926+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:36.0797614+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:36.2981363+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:36.3766953+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:36.5282899+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:36.5999853+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:36.6545753+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:36.7051665+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:36.9867215+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:37.2329212+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:37.3371322+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:37.3611707+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:37.5228969+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:37.5842978+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:37.6716814+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:37.8079914+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.String, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2].N()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:38.1282064+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.String, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2].Na()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:38.3526798+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.String, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2].Nam()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:38.4797092+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.String, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2].Name()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:38.5767694+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:38.8878546+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:41.8453852+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:41.9429472+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:45.6886765+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:46.6478605+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:46.8482132+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:46.9442152+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:47.0565764+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:47.1280656+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:47.2404498+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:47.2574905+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:47.4397545+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:48.2803291+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.String, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2].E()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:48.7287513+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.String, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2].EM()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:48.9281153+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.String, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2].EMa()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:49.1365375+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.String, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2].EMai()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:49.2375356+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[System.String, System.Runtime, 4.1.0.0] [EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2].EMail()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:49.4400397+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:49.6038779+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:50.5243122+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:50.5438223+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0General:???,3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:56.0777011+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:56.6663793+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:59.3846397+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:51:59.5123515+02:00,3,,0Win:vsWindowTypeDocument Supervisor.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Supervisor.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",2,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:10.0050214+02:00,1,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:11.5938221+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:12.0397263+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:12.240605+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:12.3202435+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:12.4397989+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:12.5208939+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:12.5848384+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:12.6404906+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:13.2741997+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:13.9438558+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:13.9610537+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:14.04862+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,0M:[?] [?].???(),3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:14.0877596+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0T:EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:17.0972731+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].S()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:17.4122898+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
"KaVE.Commons.Model.Events.NavigationEvent, KaVE.Commons",0General:???,"0M:[EasyContracts2.Data.Persistence.Model.Supervisor, EasyContracts2] [EasyContracts2.Data.Persistence.Model.Contract, EasyContracts2].Su()",3,4b6eb35f-9a62-4ec6-823b-39dd06d95b79,0.1010-Default,2016-07-21T11:52:17.6082077+02:00,3,,0Win:vsWindowTypeDocument Contract.cs,0Doc:CSharp \src\EasyContracts2\Data\Persistence\Model\Contract.cs
