typeid,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow,activedocument
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:15:39.6360233,1,00:00:11.9090850,0Win:vsWindowTypeDocument IPersonRepository.cs,0Doc:CSharp \src\TestWebsite\Services\IPersonRepository.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:16:08.4794384,1,00:00:05.3033211,0Win:vsWindowTypeDocument IPersonRepository.cs,0Doc:CSharp \src\TestWebsite\Services\IPersonRepository.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:16:17.0442129,1,00:00:14.5785072,0Win:vsWindowTypeDocument Person.cs,0Doc:CSharp \src\TestWebsite\Controllers\Person.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:16:41.2446804,1,00:00:07.0712460,0Win:vsWindowTypeDocument IPersonRepository.cs,0Doc:CSharp \src\TestWebsite\Services\IPersonRepository.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:17:00.4277247,1,00:00:08.7257539,0Win:vsWindowTypeDocument IPersonRepository.cs,0Doc:CSharp \src\TestWebsite\Services\IPersonRepository.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:18:57.3046492,1,00:00:11.4926164,0Win:vsWindowTypeDocument IPersonRepository.cs,0Doc:CSharp \src\TestWebsite\Services\IPersonRepository.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:19:47.6257158,1,00:00:20.2216407,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:20:24.8883662,1,00:00:02.3577625,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:21:25.0433946,1,00:00:01.0848485,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:21:36.9299799,1,00:00:00.4534372,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:22:12.1408519,1,00:00:16.4527771,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:22:48.8011359,1,00:00:00.4379125,0Win:vsWindowTypeDocument IPersonRepository.cs,0Doc:CSharp \src\TestWebsite\Services\IPersonRepository.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:23:27.0325014,1,00:00:00.1623250,0Win:vsWindowTypeDocument IPersonRepository.cs,0Doc:CSharp \src\TestWebsite\Services\IPersonRepository.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:23:37.3928044,1,00:00:02.1623633,0Win:vsWindowTypeDocument IPersonRepository.cs,0Doc:CSharp \src\TestWebsite\Services\IPersonRepository.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:23:56.6351285,1,00:00:11.5011943,0Win:vsWindowTypeDocument PersonRepository.cs,0Doc:CSharp \src\TestWebsite\Services\PersonRepository.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:24:20.7200865,1,00:00:04.1153271,0Win:vsWindowTypeDocument PersonRepository.cs,0Doc:CSharp \src\TestWebsite\Services\PersonRepository.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:24:41.1970001,1,00:00:06.8101065,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:25:04.7998986,1,00:00:01.6503783,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:25:13.3611749,1,00:00:02.3956570,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:25:52.7455974,1,00:00:03.6735148,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:26:08.868096,1,00:00:15.8216399,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:27:36.6200271,1,00:00:14.9361546,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:27:57.9521087,1,00:00:06.1993503,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:28:14.1738195,1,00:00:00.1874858,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:28:31.8311782,1,00:00:01.0186328,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:30:16.1140663,1,00:00:03.6215673,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:30:38.7095517,1,00:00:09.2575356,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:31:32.5662183,1,00:00:05.8777422,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:31:59.6170483,1,00:00:00.5452606,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:32:03.9998147,1,00:00:00.8716791,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:32:35.7100368,1,00:00:06.1333049,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:38:36.326316,1,00:00:04.6739391,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:39:25.0925895,1,00:00:05.6185724,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:39:43.4242178,1,00:00:01.5072075,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:40:21.3961809,1,00:00:06.5263314,0Win:vsWindowTypeDocument PersonRepository.cs,0Doc:CSharp \src\TestWebsite\Services\PersonRepository.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:43:34.2438711,1,00:00:01.5752839,0Win:vsWindowTypeDocument PersonRepository.cs,0Doc:CSharp \src\TestWebsite\Services\PersonRepository.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:46:20.1552057,1,00:00:11.2960581,0Win:vsWindowTypeDocument PersonRepository.cs,0Doc:CSharp \src\TestWebsite\Services\PersonRepository.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:46:55.8424238,1,00:00:05.4171884,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:48:16.1283632,1,00:00:00.0314199,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:49:52.136319,1,00:00:03.1004686,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:49:58.4445798,1,00:00:01.4003149,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:50:23.1258496,1,00:00:04.3873300,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:50:35.6183523,1,00:00:00.1758085,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:50:39.3399336,1,00:00:04.6837513,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:52:25.142314,1,00:00:03.6944188,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:52:32.7300226,1,00:00:01.0992073,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:53:08.6509224,1,00:00:00.4233035,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:53:13.9546245,1,00:00:00.2225078,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:55:34.9179297,1,00:01:01.9434980,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:56:44.0213259,1,00:00:38.6679322,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:57:29.4410744,1,00:00:00.2146287,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:57:58.1255574,1,00:00:05.2161083,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:58:06.6932252,1,00:00:07.6623832,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:58:18.0963132,1,00:00:04.0193730,0Win:vsWindowTypeDocument Class1.cs,0Doc:CSharp \TestWebsite.Tets\Class1.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:58:29.7853665,1,00:00:10.4552283,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \TestWebsite.Tets\Class1.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:59:09.6880555,1,00:00:00.7333460,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:59:17.2075489,1,00:00:01.4706422,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:59:28.7321869,1,00:00:07.6865316,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:00:12.8080859,1,00:00:14.8065263,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:00:32.7352507,1,00:00:02.6706421,0Win:vsWindowTypeDocument PersonControllerTest.cs,0Doc:CSharp \TestWebsite.Tets\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:00:46.375027,1,00:00:00.2845138,0Win:vsWindowTypeDocument PersonControllerTest.cs,0Doc:CSharp \TestWebsite.Tets\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:01:05.2683586,1,00:00:25.2518168,0Win:vsWindowTypeDocument PersonControllerTest.cs,0Doc:CSharp \TestWebsite.Tets\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:01:40.1854307,1,00:00:06.6620450,0Win:vsWindowTypeDocument PersonControllerTest.cs,0Doc:CSharp \TestWebsite.Tets\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:01:51.0393099,1,00:00:00.2868947,0Win:vsWindowTypeDocument PersonControllerTest.cs,0Doc:CSharp \TestWebsite.Tets\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:02:25.3479468,1,00:00:13.2277768,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \TestWebsite.Tets\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:02:45.5739649,1,00:00:05.8286121,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:02:55.1192111,1,00:00:08.6034661,0Win:vsWindowTypeDocument PersonControllerTest.cs,0Doc:CSharp \TestWebsite.Tets\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:03:28.7591706,1,00:00:03.1744979,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:03:53.7227827,1,00:00:10.7083024,0Win:vsWindowTypeDocument PersonControllerTest.cs,0Doc:CSharp \TestWebsite.Tets\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:06:11.6679671,1,00:00:04.4027738,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:06:24.5229175,1,00:00:01.3911909,0Win:vsWindowTypeDocument PersonControllerTest.cs,0Doc:CSharp \TestWebsite.Tets\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:06:42.6996273,1,00:00:04.1093426,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:06:52.4004823,1,00:00:00.6400419,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:06:56.114073,1,00:00:20.0371212,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:07:20.5035988,1,00:00:01.6940827,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:07:26.974383,1,00:00:02.8541437,0Win:vsWindowTypeDocument PersonControllerTest.cs,0Doc:CSharp \TestWebsite.Tets\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:07:37.8764633,1,00:00:25.0364917,0Win:vsWindowTypeToolWindow NuGet browser - Lookup for 'System.Collections.Generic',0Doc:CSharp \TestWebsite.Tets\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:08:11.5694194,1,00:00:07.6076042,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:08:32.8961846,1,00:00:03.4317673,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:08:53.8442745,1,00:00:02.8967298,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:09:04.0917537,1,00:00:33.8515183,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:09:46.8574296,1,00:00:03.5969401,0Win:vsWindowTypeDocument PersonControllerTest.cs,0Doc:CSharp \TestWebsite.Tets\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:10:10.6292001,1,00:00:02.8020068,0Win:vsWindowTypeDocument PersonControllerTest.cs,0Doc:CSharp \TestWebsite.Tets\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:10:19.8936524,1,00:00:18.9400834,0Win:vsWindowTypeDocument PersonControllerTest.cs,0Doc:CSharp \TestWebsite.Tets\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:10:43.2673956,1,00:00:01.3085857,0Win:vsWindowTypeDocument PersonControllerTest.cs,0Doc:CSharp \TestWebsite.Tets\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:11:30.2278641,1,00:00:16.0071668,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:11:50.8819074,1,00:00:12.5056966,0Win:vsWindowTypeDocument PersonControllerTest.cs,0Doc:CSharp \TestWebsite.Tets\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:12:07.9222604,1,00:00:01.1983467,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:12:38.2011346,1,00:00:04.6016194,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:12:46.2771818,1,00:00:01.2222021,0Win:vsWindowTypeToolWindow Error List,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:12:55.5416849,1,00:00:01.1745140,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:13:06.67556,1,00:00:00.5595384,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:13:13.2462911,1,00:00:05.8840432,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:13:32.1626762,1,00:00:02.9808783,0Win:vsWindowTypeDocument project.json,0Doc:JSON \TestWebsite.Tets\project.json
"KaVE.Commons.Model.Events.ActivityEvent, KaVE.Commons",10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,13:13:38.1540204,1,00:00:18.2785551,0Win:vsWindowTypeDocument PersonControllerTest.cs,0Doc:CSharp \TestWebsite.Tets\Controllers\PersonControllerTest.cs
