typeid,scope,action,idesessionuuid,kaveversion,triggeredat,triggeredby,duration,activewindow,activedocument
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,e8632925-2cb6-451c-a319-23b61cf74a74,0.1004-Default,16:14:18.0804522,0,00:00:11.7830526,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \KaVE.FeedbackProcessor\BaseEventMapper.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,e8632925-2cb6-451c-a319-23b61cf74a74,0.1004-Default,16:16:26.1783392,0,00:00:15.5401125,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \KaVE.FeedbackProcessor\Intervals\IntervalTransformer.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,e8632925-2cb6-451c-a319-23b61cf74a74,0.1004-Default,16:16:52.5893488,0,00:00:03.1895475,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \KaVE.Commons.Tests\Utils\Json\JsonSerializationTest.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionRebuildAll,e8632925-2cb6-451c-a319-23b61cf74a74,0.1004-Default,16:17:00.0379571,0,00:00:17.2704540,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \KaVE.Commons.Tests\Utils\Json\JsonSerializationTest.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,d4c0724f-9122-4183-a8c3-e03398c14f84,0.1004-Default,16:19:09.5124573,0,00:00:03.7191386,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \KaVE.Commons.Tests\Utils\Json\JsonSerializationTest.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,d4c0724f-9122-4183-a8c3-e03398c14f84,0.1004-Default,16:30:42.3553824,0,00:00:02.8475818,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc: \Packages.dgml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,d4c0724f-9122-4183-a8c3-e03398c14f84,0.1004-Default,16:33:55.7787455,0,00:00:02.7501128,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc: \Packages.dgml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,d4c0724f-9122-4183-a8c3-e03398c14f84,0.1004-Default,16:53:05.1053443,0,00:00:12.7244941,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \KaVE.RS.Commons\Settings\ModelStoreSettings.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,d4c0724f-9122-4183-a8c3-e03398c14f84,0.1004-Default,16:57:56.1093903,0,00:00:10.5753540,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \KaVE.VS.FeedbackGenerator\SessionManager\Presentation\SessionManagerWindowDescriptor.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,d4c0724f-9122-4183-a8c3-e03398c14f84,0.1004-Default,17:03:49.5951683,0,00:00:10.5506433,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \KaVE.VS.FeedbackGenerator\SessionManager\Presentation\SessionManagerWindowDescriptor.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,0286faf4-3f2a-4c46-ba60-93156fd0e0a1,0.1004-Default,17:12:36.258325,0,00:00:03.2561145,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \KaVE.VS.FeedbackGenerator\SessionManager\Presentation\SessionManagerWindowDescriptor.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,0286faf4-3f2a-4c46-ba60-93156fd0e0a1,0.1004-Default,17:15:17.4014482,0,00:00:02.9669927,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \KaVE.VS.FeedbackGenerator\SessionManager\Presentation\SessionManagerWindowDescriptor.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,e10bbd92-9dd0-41ae-b25e-85352466608d,0.1004-Default,17:23:15.5194329,0,00:00:03.1513942,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \KaVE.VS.FeedbackGenerator\SessionManager\Presentation\SessionManagerWindowDescriptor.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,14:39:50.1164986,0,00:00:00.9386121,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,14:48:58.1864322,0,00:00:00.3278733,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,22:36:07.7734628,0,00:00:00.6228642,0Win:vsWindowTypeDocument IndexController.cs,0Doc:CSharp indexcontroller.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,22:38:44.4761417,0,00:00:00.3197752,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,22:39:50.5044797,0,00:00:00.3355671,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,22:44:21.7134562,0,00:00:00.3465582,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,22:44:43.7488751,0,00:00:00.3089081,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,22:47:24.2617502,0,00:00:00.3223954,0Win:vsWindowTypeDocument IndexController.cs,0Doc:CSharp indexcontroller.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:04:20.4872914,0,00:00:00.5552668,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:21:39.7807149,0,00:00:00.6012778,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:25:12.1490074,0,00:00:00.2396366,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:26:29.6768462,0,00:00:00.2767143,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:27:32.3187797,0,00:00:00.3047887,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:44:19.2883929,0,00:00:00.9836467,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LoginController.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:55:06.5621074,0,00:00:00.3057019,0Win:vsWindowTypeDocument LogoutController.cs,0Doc:CSharp \src\TestWebsite\Controllers\LogoutController.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,23:57:27.3559798,0,00:00:00.3000284,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,11:57:32.7036415,0,00:00:01.1792368,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:00:37.9398058,0,00:00:00.5930805,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:02:34.9454778,0,00:00:00.2868751,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:02:56.5670042,0,00:00:00.3278742,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:03:38.2119723,0,00:00:00.3193155,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:04:47.0447973,0,00:00:00.2988534,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:05:18.6885787,0,00:00:00.3342041,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:30:47.4924582,0,00:00:00.5577408,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:39:44.6968019,0,00:00:00.2586877,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:43:35.5768534,0,00:00:00.2653623,0Win:vsWindowTypeDocument PersonRepository.cs,0Doc:CSharp \src\TestWebsite\Services\PersonRepository.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:49:59.5330418,0,00:00:00.3399275,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,10424d13-96c9-48f2-aa6b-33f062012e6f,0.1009-Default,12:50:27.210647,0,00:00:00.3296045,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp startup.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,e9ae1cf3-a142-40c0-82d9-7229a449dc53,0.1009-Default,16:38:45.5759631,0,00:00:00.9948514,0Win:vsWindowTypeDocument PersonControllerTest.cs,0Doc:CSharp \TestWebsite.Tests\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeSolution,vsBuildActionBuild,e9ae1cf3-a142-40c0-82d9-7229a449dc53,0.1009-Default,16:38:54.6761018,0,00:00:00.1809223,0Win:vsWindowTypeToolWindow Test Explorer,0Doc:CSharp \TestWebsite.Tests\Controllers\PersonControllerTest.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e9ae1cf3-a142-40c0-82d9-7229a449dc53,0.1009-Default,17:00:30.3558403,0,00:00:00.4882801,0Win:vsWindowTypeDocument IndexController.cs,0Doc:CSharp indexcontroller.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e9ae1cf3-a142-40c0-82d9-7229a449dc53,0.1009-Default,17:01:43.0117612,0,00:00:00.1920943,0Win:vsWindowTypeDocument PersonsController.cs,0Doc:CSharp personscontroller.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e9ae1cf3-a142-40c0-82d9-7229a449dc53,0.1009-Default,17:02:06.770507,0,00:00:00.3627451,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp logincontroller.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e9ae1cf3-a142-40c0-82d9-7229a449dc53,0.1009-Default,17:03:51.1085543,0,00:00:00.3063986,0Win:vsWindowTypeDocument IndexController.cs,0Doc:CSharp indexcontroller.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e9ae1cf3-a142-40c0-82d9-7229a449dc53,0.1009-Default,17:11:37.6771476,0,00:00:00.2966867,0Win:vsWindowTypeDocument Index.cshtml,0Doc:HTMLX \src\TestWebsite\Views\Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e9ae1cf3-a142-40c0-82d9-7229a449dc53,0.1009-Default,17:12:31.2874734,0,00:00:00.2601579,0Win:vsWindowTypeDocument Index.cshtml,0Doc:HTMLX \src\TestWebsite\Views\Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e9ae1cf3-a142-40c0-82d9-7229a449dc53,0.1009-Default,17:17:46.1506438,0,00:00:01.7808401,0Win:vsWindowTypeDocument Index.cshtml,0Doc:HTMLX \src\TestWebsite\Views\Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e9ae1cf3-a142-40c0-82d9-7229a449dc53,0.1009-Default,17:23:23.9371375,0,00:00:00.5121375,0Win:vsWindowTypeDocument Index.cshtml,0Doc:HTMLX \src\TestWebsite\Views\Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e9ae1cf3-a142-40c0-82d9-7229a449dc53,0.1009-Default,17:26:57.6780416,0,00:00:00.2175967,0Win:vsWindowTypeDocument Index.cshtml,0Doc:HTMLX \src\TestWebsite\Views\Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e9ae1cf3-a142-40c0-82d9-7229a449dc53,0.1009-Default,17:44:45.5841171,0,00:00:02.1018608,0Win:vsWindowTypeDocument app.js,0Doc:JavaScript app.js
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e9ae1cf3-a142-40c0-82d9-7229a449dc53,0.1009-Default,17:48:17.1548438,0,00:00:00.2423524,0Win:vsWindowTypeDocument Index.cshtml,0Doc:HTMLX \src\TestWebsite\Views\Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e9ae1cf3-a142-40c0-82d9-7229a449dc53,0.1009-Default,17:55:10.6601184,0,00:00:02.5028300,0Win:vsWindowTypeDocument Index.cshtml,0Doc:HTMLX \src\TestWebsite\Views\Index.cshtml
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e9ae1cf3-a142-40c0-82d9-7229a449dc53,0.1009-Default,21:41:57.2402824,0,00:00:00.8342272,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp logincontroller.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e9ae1cf3-a142-40c0-82d9-7229a449dc53,0.1009-Default,12:00:56.7825982,0,00:00:00.9735043,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp logincontroller.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,e9ae1cf3-a142-40c0-82d9-7229a449dc53,0.1009-Default,11:24:11.5061364,0,00:00:01.1927393,0Win:vsWindowTypeDocument LoginController.cs,0Doc:CSharp logincontroller.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,8f82121c-570d-4d77-9207-1db96cd3194c,0.1009-Default,11:30:09.9140749,0,00:00:14.6854909,0Win:vsWindowTypeSolutionExplorer Solution Explorer,
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionClean,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,12:43:46.2644957,0,00:00:00.3776151,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:XML \EasyContracts\Web.config
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,12:43:49.4507418,0,00:00:04.0316946,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:XML \EasyContracts\Web.config
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,13:46:44.3835148,0,00:00:03.9050045,0Win:vsWindowTypeDocument Startup.cs,0Doc:CSharp \EasyContracts\Startup.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionClean,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,13:53:52.4474938,0,00:00:00.1554445,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:XML \EasyContracts\Web.config
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,13:53:53.5687048,0,00:00:03.9515485,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:XML \EasyContracts\Web.config
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionClean,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,14:03:26.613638,0,00:00:00.1836402,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \EasyContracts\Controllers\AccountController.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,14:03:33.4012799,0,00:00:03.8499881,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \EasyContracts\Controllers\AccountController.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionClean,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,14:04:35.137446,0,00:00:00.1858448,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \EasyContracts\Controllers\AccountController.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,14:04:41.3225067,0,00:00:03.9295092,0Win:vsWindowTypeDocument AccountController.cs,0Doc:CSharp \EasyContracts\Controllers\AccountController.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionClean,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,14:07:31.7380662,0,00:00:00.1544089,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \EasyContracts\Startup.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,14:07:33.3801786,0,00:00:03.9896484,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \EasyContracts\Startup.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionClean,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,14:12:18.8691788,0,00:00:00.1634340,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:XML \EasyContracts\Web.config
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,14:12:20.0762973,0,00:00:04.1852183,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:XML \EasyContracts\Web.config
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionClean,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,14:15:37.7933219,0,00:00:00.1744633,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \EasyContracts\Startup.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,14:15:40.337023,0,00:00:04.1632988,0Win:vsWindowTypeSolutionExplorer Solution Explorer,0Doc:CSharp \EasyContracts\Startup.cs
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,14:25:00.3020603,0,00:00:00.2366290,0Win:vsWindowTypeToolWindow Package Manager Console,0Doc:XML \EasyContracts\Web.config
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,14:25:00.9076539,0,00:00:00.1874705,0Win:vsWindowTypeToolWindow Package Manager Console,0Doc:XML \EasyContracts\Web.config
"KaVE.Commons.Model.Events.VisualStudio.BuildEvent, KaVE.Commons",vsBuildScopeProject,vsBuildActionBuild,aac8cc35-aab9-4a6a-bfca-9a764cfc86c1,0.1009-Default,14:25:24.2274273,0,00:00:00.1875299,0Win:vsWindowTypeToolWindow Package Manager Console,0Doc:XML \EasyContracts\Web.config
